#MCP-PMT ID,Ch No.,Date,# of Entries,HV Set Value / V,HV Start / V,HV End / V,Start Time,End Time
YH0205,9,20181029,8173,2300,2300,2300,1540759911,1540759977
YH0205,9,20181029,8135,2250,2250,2250,1540761002,1540761068
YH0205,9,20181029,9413,2200,2200,2200,1540762094,1540762160
YH0205,9,20181029,9273,2150,2150,2150,1540763188,1540763254
YH0205,9,20181029,9355,2100,2100,2100,1540764278,1540764344
YH0205,10,20181029,60001,0,2400,2100,1540757797,1540764412
YH0205,10,20181029,8125,2400,2400,2400,1540757797,1540757863
YH0205,10,20181029,8127,2350,2350,2350,1540758888,1540758954
YH0205,10,20181029,8294,2300,2300,2300,1540759979,1540760045
YH0205,10,20181029,8118,2250,2250,2250,1540761070,1540761136
YH0205,10,20181029,9155,2200,2200,2200,1540762162,1540762228
YH0205,10,20181029,9251,2150,2150,2150,1540763256,1540763322
YH0205,10,20181029,8931,2100,2100,2100,1540764346,1540764412
YH0205,11,20181029,61479,0,2400,2100,1540757865,1540764480
YH0205,11,20181029,8158,2400,2400,2400,1540757865,1540757931
YH0205,11,20181029,8111,2350,2350,2350,1540758956,1540759022
YH0205,11,20181029,8262,2300,2300,2300,1540760047,1540760113
YH0205,11,20181029,8354,2250,2250,2250,1540761138,1540761204
YH0205,11,20181029,9521,2200,2200,2200,1540762230,1540762297
YH0205,11,20181029,9539,2150,2150,2150,1540763324,1540763390
YH0205,11,20181029,9534,2100,2100,2100,1540764413,1540764480
YH0205,12,20181029,59747,0,2400,2100,1540757933,1540764548
YH0205,12,20181029,8007,2400,2400,2400,1540757933,1540757999
YH0205,12,20181029,8107,2350,2350,2350,1540759024,1540759090
YH0205,12,20181029,8276,2300,2300,2300,1540760115,1540760181
YH0205,12,20181029,8217,2250,2250,2250,1540761206,1540761272
YH0205,12,20181029,9215,2200,2200,2200,1540762299,1540762365
YH0205,12,20181029,8922,2150,2150,2150,1540763392,1540763458
YH0205,12,20181029,9003,2100,2100,2100,1540764481,1540764548
YH0205,13,20181029,57280,0,2400,2100,1540758001,1540764616
YH0205,13,20181029,7873,2400,2400,2400,1540758001,1540758067
YH0205,13,20181029,7872,2350,2350,2350,1540759091,1540759158
YH0205,13,20181029,7838,2300,2300,2300,1540760183,1540760249
YH0205,13,20181029,7748,2250,2250,2250,1540761274,1540761340
YH0205,13,20181029,8733,2200,2200,2200,1540762367,1540762433
YH0205,13,20181029,8681,2150,2150,2150,1540763460,1540763526
YH0205,13,20181029,8535,2100,2100,2100,1540764549,1540764616
YH0205,14,20181029,58873,0,2400,2100,1540758068,1540764683
YH0205,14,20181029,8032,2400,2400,2400,1540758068,1540758135
YH0205,14,20181029,8085,2350,2350,2350,1540759159,1540759225
YH0205,14,20181029,7990,2300,2300,2300,1540760251,1540760317
YH0205,14,20181029,8107,2250,2250,2250,1540761341,1540761408
YH0205,14,20181029,9244,2200,2200,2200,1540762435,1540762502
YH0205,14,20181029,8894,2150,2150,2150,1540763528,1540763594
YH0205,14,20181029,8521,2100,2100,2100,1540764617,1540764683
YH0205,15,20181029,58100,0,2400,2100,1540758136,1540764751
YH0205,15,20181029,8158,2400,2400,2400,1540758136,1540758202
YH0205,15,20181029,7952,2350,2350,2350,1540759227,1540759293
YH0205,15,20181029,8169,2300,2300,2300,1540760319,1540760385
YH0205,15,20181029,8086,2250,2250,2250,1540761409,1540761475
YH0205,15,20181029,9207,2200,2200,2200,1540762503,1540762570
YH0205,15,20181029,7557,2150,2150,2150,1540763595,1540763661
YH0205,15,20181029,8971,2100,2100,2100,1540764685,1540764751
YH0205,16,20181029,58296,0,2400,2100,1540758204,1540764819
YH0205,16,20181029,8119,2400,2400,2400,1540758204,1540758270
YH0205,16,20181029,7813,2350,2350,2350,1540759294,1540759361
YH0205,16,20181029,8047,2300,2300,2300,1540760387,1540760453
YH0205,16,20181029,8101,2250,2250,2250,1540761477,1540761543
YH0205,16,20181029,8790,2200,2200,2200,1540762572,1540762638
YH0205,16,20181029,8666,2150,2150,2150,1540763663,1540763729
YH0205,16,20181029,8760,2100,2100,2100,1540764752,1540764819
