#MCP-PMT ID,Ch No.,Date,# of Entries,HV Set Value / V,HV Start / V,HV End / V,Start Time,End Time
YH0205,6,20181029,7427,2350,2350,2350,1540779946,1540780013
YH0205,6,20181029,7397,2300,2300,2300,1540781043,1540781109
YH0205,6,20181029,7544,2250,2250,2250,1540782141,1540782207
YH0205,6,20181029,8155,2200,2200,2200,1540783237,1540783304
YH0205,6,20181029,7891,2150,2150,2150,1540784340,1540784406
YH0205,6,20181029,7999,2100,2100,2100,1540785437,1540785504
YH0205,7,20181029,55630,0,2400,2100,1540778918,1540785572
YH0205,7,20181029,7434,2400,2400,2400,1540778918,1540778985
YH0205,7,20181029,7255,2350,2350,2350,1540780015,1540780081
YH0205,7,20181029,7513,2300,2300,2300,1540781111,1540781178
YH0205,7,20181029,7509,2250,2250,2250,1540782209,1540782275
YH0205,7,20181029,8847,2200,2200,2200,1540783306,1540783372
YH0205,7,20181029,8687,2150,2150,2150,1540784408,1540784475
YH0205,7,20181029,8385,2100,2100,2100,1540785505,1540785572
YH0205,8,20181029,52839,0,2400,2100,1540778987,1540785640
YH0205,8,20181029,7331,2400,2400,2400,1540778987,1540779053
YH0205,8,20181029,7152,2350,2350,2350,1540780083,1540780149
YH0205,8,20181029,7252,2300,2300,2300,1540781179,1540781246
YH0205,8,20181029,7188,2250,2250,2250,1540782277,1540782343
YH0205,8,20181029,8250,2200,2200,2200,1540783374,1540783441
YH0205,8,20181029,7956,2150,2150,2150,1540784476,1540784543
YH0205,8,20181029,7710,2100,2100,2100,1540785573,1540785640
YH0205,9,20181029,56716,0,2400,2100,1540779055,1540785708
YH0205,9,20181029,7473,2400,2400,2400,1540779055,1540779122
YH0205,9,20181029,7545,2350,2350,2350,1540780151,1540780217
YH0205,9,20181029,7533,2300,2300,2300,1540781248,1540781315
YH0205,9,20181029,7505,2250,2250,2250,1540782345,1540782411
YH0205,9,20181029,9035,2200,2200,2200,1540783443,1540783509
YH0205,9,20181029,8845,2150,2150,2150,1540784545,1540784611
YH0205,9,20181029,8780,2100,2100,2100,1540785642,1540785708
YH0205,10,20181029,56108,0,2400,2100,1540779123,1540785777
YH0205,10,20181029,7322,2400,2400,2400,1540779123,1540779190
YH0205,10,20181029,7461,2350,2350,2350,1540780219,1540780285
YH0205,10,20181029,7902,2300,2300,2300,1540781317,1540781383
YH0205,10,20181029,7767,2250,2250,2250,1540782413,1540782480
YH0205,10,20181029,8591,2200,2200,2200,1540783511,1540783578
YH0205,10,20181029,8709,2150,2150,2150,1540784613,1540784680
YH0205,10,20181029,8356,2100,2100,2100,1540785710,1540785777
YH0205,11,20181029,57141,0,2400,2100,1540779192,1540785845
YH0205,11,20181029,7433,2400,2400,2400,1540779192,1540779258
YH0205,11,20181029,7364,2350,2350,2350,1540780287,1540780354
YH0205,11,20181029,7816,2300,2300,2300,1540781385,1540781452
YH0205,11,20181029,7767,2250,2250,2250,1540782481,1540782548
YH0205,11,20181029,9201,2200,2200,2200,1540783580,1540783647
YH0205,11,20181029,8893,2150,2150,2150,1540784681,1540784748
YH0205,11,20181029,8667,2100,2100,2100,1540785778,1540785845
YH0205,12,20181029,55425,0,2400,2100,1540779260,1540785913
YH0205,12,20181029,7332,2400,2400,2400,1540779260,1540779326
YH0205,12,20181029,7294,2350,2350,2350,1540780355,1540780422
YH0205,12,20181029,7723,2300,2300,2300,1540781454,1540781520
YH0205,12,20181029,7591,2250,2250,2250,1540782549,1540782616
YH0205,12,20181029,8529,2200,2200,2200,1540783649,1540783715
YH0205,12,20181029,8566,2150,2150,2150,1540784750,1540784816
YH0205,12,20181029,8390,2100,2100,2100,1540785846,1540785913
YH0205,13,20181029,52894,0,2400,2100,1540779328,1540785981
YH0205,13,20181029,6994,2400,2400,2400,1540779328,1540779395
YH0205,13,20181029,7019,2350,2350,2350,1540780424,1540780490
YH0205,13,20181029,7257,2300,2300,2300,1540781522,1540781589
YH0205,13,20181029,7144,2250,2250,2250,1540782618,1540782684
YH0205,13,20181029,8231,2200,2200,2200,1540783717,1540783784
YH0205,13,20181029,8260,2150,2150,2150,1540784818,1540784885
YH0205,13,20181029,7989,2100,2100,2100,1540785915,1540785981
YH0205,14,20181029,54480,0,2400,2100,1540779396,1540786049
YH0205,14,20181029,7370,2400,2400,2400,1540779396,1540779463
YH0205,14,20181029,7391,2350,2350,2350,1540780492,1540780558
YH0205,14,20181029,7446,2300,2300,2300,1540781590,1540781657
YH0205,14,20181029,7529,2250,2250,2250,1540782686,1540782752
YH0205,14,20181029,8327,2200,2200,2200,1540783786,1540783853
YH0205,14,20181029,8224,2150,2150,2150,1540784886,1540784953
YH0205,14,20181029,8193,2100,2100,2100,1540785983,1540786049
YH0205,15,20181029,54558,0,2400,2100,1540779465,1540786118
YH0205,15,20181029,7405,2400,2400,2400,1540779465,1540779531
YH0205,15,20181029,7309,2350,2350,2350,1540780560,1540780626
YH0205,15,20181029,7464,2300,2300,2300,1540781659,1540781725
YH0205,15,20181029,7467,2250,2250,2250,1540782754,1540782820
YH0205,15,20181029,8416,2200,2200,2200,1540783854,1540783921
YH0205,15,20181029,8316,2150,2150,2150,1540784955,1540785021
YH0205,15,20181029,8181,2100,2100,2100,1540786051,1540786118
YH0205,16,20181029,53966,0,2400,2100,1540779533,1540786186
YH0205,16,20181029,7374,2400,2400,2400,1540779533,1540779599
YH0205,16,20181029,7194,2350,2350,2350,1540780628,1540780694
YH0205,16,20181029,7553,2300,2300,2300,1540781727,1540781794
YH0205,16,20181029,7424,2250,2250,2250,1540782822,1540782888
YH0205,16,20181029,8107,2200,2200,2200,1540783923,1540783989
YH0205,16,20181029,8263,2150,2150,2150,1540785023,1540785090
YH0205,16,20181029,8051,2100,2100,2100,1540786119,1540786186
