#MCP-PMT ID,Ch No.,Date,# of Entries,HV Set Value / V,HV Start / V,HV End / V,Start Time,End Time
JT0695,5,20181004,5691,2960,2960,2960,1538655817,1538655883
JT0695,5,20181004,5395,2860,2860,2860,1538656906,1538656973
JT0695,6,20181004,43164,0,3260,2860,1538650418,1538657040
JT0695,6,20181004,5946,3260,3260,3260,1538650418,1538650485
JT0695,6,20181004,5958,3210,3210,3210,1538651509,1538651575
JT0695,6,20181004,6454,3160,3160,3160,1538652601,1538652667
JT0695,6,20181004,6575,3110,3110,3110,1538653698,1538653764
JT0695,6,20181004,6295,3060,3060,3060,1538654793,1538654859
JT0695,6,20181004,6185,2960,2960,2960,1538655884,1538655951
JT0695,6,20181004,5751,2860,2860,2860,1538656974,1538657040
JT0695,7,20181004,46677,0,3260,2860,1538650486,1538657108
JT0695,7,20181004,6129,3260,3260,3260,1538650486,1538650552
JT0695,7,20181004,5904,3210,3210,3210,1538651577,1538651643
JT0695,7,20181004,7158,3160,3160,3160,1538652669,1538652736
JT0695,7,20181004,7009,3110,3110,3110,1538653766,1538653832
JT0695,7,20181004,7110,3060,3060,3060,1538654861,1538654927
JT0695,7,20181004,6791,2960,2960,2960,1538655952,1538656019
JT0695,7,20181004,6576,2860,2860,2860,1538657042,1538657108
JT0695,8,20181004,42852,0,3260,2860,1538650554,1538657176
JT0695,8,20181004,5968,3260,3260,3260,1538650554,1538650620
JT0695,8,20181004,5942,3210,3210,3210,1538651644,1538651710
JT0695,8,20181004,6568,3160,3160,3160,1538652738,1538652804
JT0695,8,20181004,6474,3110,3110,3110,1538653834,1538653901
JT0695,8,20181004,6375,3060,3060,3060,1538654929,1538654995
JT0695,8,20181004,6027,2960,2960,2960,1538656020,1538656086
JT0695,8,20181004,5498,2860,2860,2860,1538657109,1538657176
JT0695,9,20181004,48135,0,3260,2860,1538650622,1538657244
JT0695,9,20181004,6151,3260,3260,3260,1538650622,1538650688
JT0695,9,20181004,6005,3210,3210,3210,1538651712,1538651778
JT0695,9,20181004,7165,3160,3160,3160,1538652806,1538652872
JT0695,9,20181004,7243,3110,3110,3110,1538653902,1538653969
JT0695,9,20181004,7406,3060,3060,3060,1538654997,1538655063
JT0695,9,20181004,7191,2960,2960,2960,1538656087,1538656154
JT0695,9,20181004,6974,2860,2860,2860,1538657177,1538657244
JT0695,10,20181004,47051,0,3260,2860,1538650689,1538657311
JT0695,10,20181004,6199,3260,3260,3260,1538650689,1538650756
JT0695,10,20181004,6251,3210,3210,3210,1538651780,1538651846
JT0695,10,20181004,7078,3160,3160,3160,1538652874,1538652940
JT0695,10,20181004,6872,3110,3110,3110,1538653970,1538654037
JT0695,10,20181004,6934,3060,3060,3060,1538655064,1538655131
JT0695,10,20181004,6953,2960,2960,2960,1538656155,1538656222
JT0695,10,20181004,6764,2860,2860,2860,1538657245,1538657311
JT0695,11,20181004,48468,0,3260,2860,1538650757,1538657379
JT0695,11,20181004,6250,3260,3260,3260,1538650757,1538650823
JT0695,11,20181004,6202,3210,3210,3210,1538651847,1538651914
JT0695,11,20181004,7348,3160,3160,3160,1538652942,1538653008
JT0695,11,20181004,7293,3110,3110,3110,1538654038,1538654105
JT0695,11,20181004,7298,3060,3060,3060,1538655132,1538655198
JT0695,11,20181004,7176,2960,2960,2960,1538656223,1538656289
JT0695,11,20181004,6901,2860,2860,2860,1538657313,1538657379
JT0695,12,20181004,46804,0,3260,2860,1538650825,1538657447
JT0695,12,20181004,6195,3260,3260,3260,1538650825,1538650891
JT0695,12,20181004,6164,3210,3210,3210,1538651915,1538651981
JT0695,12,20181004,6940,3160,3160,3160,1538653010,1538653077
JT0695,12,20181004,7007,3110,3110,3110,1538654106,1538654173
JT0695,12,20181004,6925,3060,3060,3060,1538655200,1538655266
JT0695,12,20181004,6952,2960,2960,2960,1538656291,1538656357
JT0695,12,20181004,6621,2860,2860,2860,1538657380,1538657447
JT0695,13,20181004,46333,0,3260,2860,1538650893,1538657515
JT0695,13,20181004,6105,3260,3260,3260,1538650893,1538650959
JT0695,13,20181004,6234,3210,3210,3210,1538651983,1538652049
JT0695,13,20181004,6839,3160,3160,3160,1538653079,1538653145
JT0695,13,20181004,6842,3110,3110,3110,1538654174,1538654241
JT0695,13,20181004,6912,3060,3060,3060,1538655268,1538655335
JT0695,13,20181004,6829,2960,2960,2960,1538656359,1538656425
JT0695,13,20181004,6572,2860,2860,2860,1538657448,1538657515
JT0695,14,20181004,46961,0,3260,2860,1538650960,1538657582
JT0695,14,20181004,6134,3260,3260,3260,1538650960,1538651027
JT0695,14,20181004,6046,3210,3210,3210,1538652051,1538652117
JT0695,14,20181004,6931,3160,3160,3160,1538653147,1538653213
JT0695,14,20181004,7230,3110,3110,3110,1538654242,1538654308
JT0695,14,20181004,7057,3060,3060,3060,1538655336,1538655402
JT0695,14,20181004,6934,2960,2960,2960,1538656426,1538656493
JT0695,14,20181004,6629,2860,2860,2860,1538657516,1538657582
JT0695,15,20181004,46784,0,3260,2860,1538651028,1538657650
JT0695,15,20181004,6140,3260,3260,3260,1538651028,1538651094
JT0695,15,20181004,6084,3210,3210,3210,1538652118,1538652184
JT0695,15,20181004,7066,3160,3160,3160,1538653215,1538653281
JT0695,15,20181004,7073,3110,3110,3110,1538654310,1538654377
JT0695,15,20181004,7008,3060,3060,3060,1538655404,1538655470
JT0695,15,20181004,6771,2960,2960,2960,1538656494,1538656561
JT0695,15,20181004,6642,2860,2860,2860,1538657584,1538657650
JT0695,16,20181004,46522,0,3260,2860,1538651096,1538657718
JT0695,16,20181004,6097,3260,3260,3260,1538651096,1538651162
JT0695,16,20181004,6249,3210,3210,3210,1538652186,1538652252
JT0695,16,20181004,6911,3160,3160,3160,1538653283,1538653349
JT0695,16,20181004,7001,3110,3110,3110,1538654378,1538654445
JT0695,16,20181004,6895,3060,3060,3060,1538655472,1538655538
JT0695,16,20181004,6786,2960,2960,2960,1538656562,1538656629
JT0695,16,20181004,6583,2860,2860,2860,1538657651,1538657718
